ID,generation,school1,major type,major1_1,major1_2,major_data,job,class1,class2,class3,class4,re_registration,contest_award,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,certificate_study_period,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participitation,idea_contest,onedayclass_topic,withdrawal
TRAIN_0464,8,e48a4a96d49a77abaebbe5ea399f1b98d31d7075b11844527ce2c04aba3b31ed,단일 전공,의약학,,False,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,자연과학,대학원 진학,대학교 이수학기 4학기 이하,팀,2.0,자연과학계열 연구자,없음,빅데이터 분석 기사,접수일 전 4주 ( 1/1~1/27 ),바이오,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온,오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,인원이 적어야 질문도 하기 편하고 집중도 잘 되어서,존슨앤존슨,의료/헬스케어,,,raspberry pie,0
TRAIN_0465,8,60007b4df6bb867ae711595a163eabf878807376aedc2a674621f19c6aef3c28,단일 전공,IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),True,대학생,8,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 경영학",아직 미정입니다.,대학교 이수학기 5학기 이상,팀,2.0,인공지능 전문가,없음,ADsP,시험일 전 4주 (2/1 ~ 2/27),개발,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,100명 이상의 리스너와 10명 이상의 현직자,인원이 많을때 보통 체계적이었던거 같습니다.,삼성,AI,,,없습니다.,1
TRAIN_0466,8,925d9b5de199c382125fbeaebd186553b80f8bd0401c593ea7106a508984adb1,,경영학,,True,대학생,8,,,,아니요,cfc7862ffb6f1a48165315963904acc932458fe416b49d4ab8727972844cac12,내국인,정보없음,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",,,,,,,,,,,,0.0,,없음,,,,,,,,,,,,424f25d21846bcc809140d82de7a061a75810a1265ea56e980e40810780a8f96,9bf1cef00eaf0656a1dba6113be1079f376945fdd46c0047a797d8ef243f82a2,,1
TRAIN_0467,8,92b8b488a848520204748f142138c3f742578f83341e6801250917640e185da6,단일 전공,자연과학,,True,대학생,4,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,자연과학,취업,대학교 이수학기 5학기 이상,팀,2.0,데이터 분석가,ADsP,빅데이터 분석 기사,시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,적당한인원이 좋은듯합니다,데이터분석가,AI,,,없음,1
TRAIN_0468,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,자연과학,False,대학생,2,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,공모전 경험,네. 오프라인으로 참여하고 싶어요,,,,,,"경제통상학, 인문학",취업,대학교 이수학기 5학기 이상,팀,2.0,데이터 사이언티스트,태블로,"SQLD, 태블로 관련 자격증",접수일 전 4주 ( 1/1~1/27 ),"기획, 전략",시니어 (10년차 ~),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),스타트업 C-level,"온,오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,인원이 적을수록 강의에 집중할 수 있어서,아비커스,의료/헬스케어,,,C언어 기초,0
TRAIN_0469,8,555f8dc672c3b8d0b70588338875c518a0be87c2399da3d7d48682655d147742,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,대학교 이수학기 4학기 이하,개인,1.5,웹디자인,기타,X,시험일 전 4주 (2/1 ~ 2/27),"마케팅, 광고, MD",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,많은 사람이 들을 수 있으며 집중에도 적절한 인원인것 같아서,아직 없음,잘모르겠음,,,X,0
TRAIN_0470,8,cb9a087b0664870438b30d0763f76770d4b1a71d6694ed80ef3b6ead5e19a965,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,자연과학,False,대학생,2,,,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,"자연과학, 사회과학",취업,대학교 이수학기 4학기 이하,팀,2.0,데이터 분석가,없음,"ADsP, SQLD",시험일 전 4주 (2/1 ~ 2/27),"금융, 보험",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"인원이 너무 적으면 부담이있고, 일대다수의 강의 형태가 집중이 가장 잘됨",토스,금융,,,R언어,1
TRAIN_0471,8,1ed9296bd2a05ea36fabb5171a003b7320bb21a53d6135f0981f0daaebffabc9,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,대학교 이수학기 4학기 이하,팀,1.0,데이터 엔지니어,없음,잘 모름,접수일 전 4주 ( 1/1~1/27 ),"기획, 전략",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당한 인원이 좋을것같다,카카오,AI,,,없음,0
TRAIN_0472,8,d99c2148b6f16ccd86e297c337fab20765e5da5547da75b9e7c4c69473bdcf4e,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,4,,,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,대학교 이수학기 4학기 이하,팀,2.0,데이터 분석가,없음,"ADsP, 태블로 관련 자격증",접수일 전 4주 ( 1/1~1/27 ),개발,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,너무 많지도 않고 적지도 않은 적절한 규모라고 생각해서,네이버,의료/헬스케어,,,충분한 것 같습니다,1
TRAIN_0473,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,IT(컴퓨터 공학 포함),False,대학생,5,,,,예,,내국인,기존 학회원 또는 운영진,시간적으로 부담이 없어서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,해당없음,해당없음,해당없음,해당없음,파문응,"IT (컴퓨터 공학 포함), 인문학",취업,대학교 이수학기 4학기 이하,개인,2.0,UX/UI 디자이너,없음,정보처리기사,시험일 전 4주 (2/1 ~ 2/27),"인사, HR",주니어 (0~3년차),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당한 게 좋을 거 같아서,마이크로소프트,환경 및 에너지,,,C언어,1
TRAIN_0474,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,단일 전공,자연과학,,True,대학생,7,,,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,경영학,대학원 진학,대학교 이수학기 4학기 이하,팀,3.0,데이터 분석가,기타,"ADsP, SQLD",시험일 전 4주 (2/1 ~ 2/27),"금융, 보험",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,100명 이상의 리스너와 10명 이상의 현직자,더 다양한 얘기를 들어볼 수 있어서,엘지 시엔에스,AI,2098b08d5a7b0df14f6b1b0673d27b7307012b80d443096605ae3853837028dc,,딱히 없다,0
TRAIN_0475,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,단일 전공,자연과학,,False,대학생,4,,,,아니요,,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,자연과학,취업,대학교 이수학기 5학기 이상,팀,2.0,자연과학계열 연구자,없음,"ADsP, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),AI,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,적은 인원이 집중도 향상에 도움이 될 것 같아서,"삼성전자, 엘지디스플레이",AI,,,없습니다,1
TRAIN_0476,8,925d9b5de199c382125fbeaebd186553b80f8bd0401c593ea7106a508984adb1,단일 전공,경영학,,True,대학생,4,,,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 4학기 이하,팀,2.0,데이터 분석가,없음,"ADsP, 빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),"경영, 회계, 세무",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,한 번에 너무 많은 현직자와 만나면 헷갈릴 수 있어서,매일유업,사회문제,,,파이썬 활용,0
TRAIN_0477,8,3e0057be3ecde495d1d6aab0bdc3092cce94440a6a4f6867a0ea69e07d8c7f7f,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,4,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 4학기 이하,팀,2.0,인공지능 전문가,없음,"빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),"경영, 회계, 세무",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당한 수의 규모가 강의하시기도 강의를 듣기에도 편할거 같아서,"구글, 애플, 네이버",AI,,,커리큘럼에 만족판다,1
TRAIN_0478,8,92b8b488a848520204748f142138c3f742578f83341e6801250917640e185da6,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,,False,대학생,1,9.0,,,아니요,,내국인,에브리타임,시간적으로 부담이 없어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,사회과학,취업,대학교 이수학기 4학기 이하,개인,1.0,데이터 사이언티스트,없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사, 태블로 관련 자격증, 구글 애널리스트",시험일 전 4주 (2/1 ~ 2/27),AI,시니어 (10년차 ~),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),해외 기업 (빅테크),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"인원이 적당해야 적은것 보단 부담이 적고, 많은 것보단 집중하기편하다.",딱히 없음,사회문제,,,"현업 특강, 전망이 궁금해요",1
TRAIN_0479,8,b098599b30d7c36a68b1505cd3f7da9e5d4f46b940594b390ce49aac8aa98756,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,8,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 온라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 5학기 이상,팀,5.0,데이터 사이언티스트,"ADsP, SQLD",빅데이터 분석 기사,시험일 전 4주 (2/1 ~ 2/27),개발,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,1분의 현직자님께 집중하고 싶어서,네이버,AI,,,데이터 처리 플랫폼 구축,0
TRAIN_0480,8,1ed9296bd2a05ea36fabb5171a003b7320bb21a53d6135f0981f0daaebffabc9,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),의약학,True,대학생,4,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 자연과학",취업,대학교 이수학기 4학기 이하,팀,2.0,소프트웨어 개발자,없음,"SQLD, 빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,다양한 현직자 분들을 뵙고 싶습니다,네이버,의료/헬스케어,,,전 다 좋습니다,1
TRAIN_0481,8,3e0057be3ecde495d1d6aab0bdc3092cce94440a6a4f6867a0ea69e07d8c7f7f,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),자연과학,False,대학생,8,,,,아니요,,내국인,인스타그램,시간적으로 부담이 없어서,프로젝트 경험,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),대학원 진학,대학교 이수학기 5학기 이상,개인,2.0,데이터 사이언티스트,없음,"정보처리기사, 구글 애널리스트",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),오프라인,100명 이상의 리스너와 10명 이상의 현직자,최대한 많은 현직자 분들과 교류해보고 싶습니다.,우버,교통,,,java 기초,1
TRAIN_0482,8,1ed9296bd2a05ea36fabb5171a003b7320bb21a53d6135f0981f0daaebffabc9,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,8,,,,아니요,,내국인,에브리타임,시간적으로 부담이 없어서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),대학원 진학,대학교 이수학기 5학기 이상,개인,1.0,데이터 분석가,없음,"ADsP, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),AI,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당한 규모라고 생각되어서,삼성,비즈니스,,,없음.,1
TRAIN_0483,8,c7c76d1a4c9d719d17c899a3ca9de153452a22163fe083fb53d5633126c2503d,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,IT(컴퓨터 공학 포함),False,대학생,2,,,,아니요,,내국인,에브리타임,시간적으로 부담이 없어서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 인문학",취업,대학교 이수학기 5학기 이상,개인,2.0,소프트웨어 개발자,없음,"SQLD, 빅데이터 분석 기사",접수일 전 4주 ( 1/1~1/27 ),"기획, 전략",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,100명 이상의 리스너와 10명 이상의 현직자,인원이 많아야 효율적으로 들을 수 있으니까,아직 잘 모르겠다,비즈니스,,,C언어 기초,1
TRAIN_0484,8,6619e7b7db4d4246ae1ac30e70487e449cca6df9e64f249b869a5d27ddad5f0b,단일 전공,경영학,,False,대학생,4,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,경영학,취업,대학교 이수학기 5학기 이상,팀,6.5,데이터 분석가,"ADsP, SQLD","빅데이터 분석 기사, 태블로 관련 자격증, 구글 애널리스트",시험일 전 4주 (2/1 ~ 2/27),"마케팅, 광고, MD",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 딱 적당한 거 같아서,아직 없습니다,비즈니스,,,C언어 기초,1
